Real Sto Return,Itration,Running Forward KL,Running Reverse KL,Running Update Time,Running Env Steps,Real Det Return,Reward Loss
279.0,1127,50.7813,44.8629,1127,5635000,256.9,-18028.40234375
348.93,1128,49.866,23.6409,1128,5640000,375.98,-17824.69921875
359.26,1129,49.803,29.0556,1129,5645000,322.75,-17630.91796875
338.84,1130,50.3513,35.7976,1130,5650000,340.8,-18028.630859375
298.63,1131,50.0452,50.8938,1131,5655000,263.18,-17800.791015625
342.73,1132,49.7784,36.4732,1132,5660000,355.02,-17806.935546875
347.9,1133,49.6935,22.7294,1133,5665000,380.38,-17910.52734375
901.8,1134,52.4558,48.9883,1134,5670000,905.44,-15775.0419921875
111.36,1135,50.3055,25.0451,1135,5675000,114.59,-17236.03515625
361.96,1136,49.7554,20.1692,1136,5680000,382.12,-17639.529296875
362.11,1137,49.9672,24.9614,1137,5685000,371.18,-18064.93359375
292.84,1138,50.0298,19.8847,1138,5690000,302.72,-17868.607421875
354.51,1139,49.3895,19.957,1139,5695000,386.3,-17839.494140625
349.38,1140,47.9727,17.1641,1140,5700000,440.06,-17127.302734375
401.7,1141,49.8497,24.4467,1141,5705000,497.68,-17371.478515625
334.68,1142,49.2998,22.0684,1142,5710000,345.97,-17524.703125
349.49,1143,48.3113,15.7325,1143,5715000,391.22,-17574.970703125
35.71,1144,51.1813,24.0575,1144,5720000,-3.31,-17889.14453125
273.83,1145,49.4245,19.3229,1145,5725000,479.19,-17930.5390625
114.32,1146,49.0292,29.4613,1146,5730000,314.94,-17609.205078125
278.45,1147,48.8676,49.5375,1147,5735000,303.16,-17782.623046875
288.03,1148,49.9276,91.7343,1148,5740000,328.16,-18058.77734375
339.84,1149,50.0817,54.1782,1149,5745000,407.93,-18142.107421875
399.24,1150,48.9448,27.36,1150,5750000,444.0,-17809.166015625
334.56,1151,48.961,20.8505,1151,5755000,341.97,-17689.775390625
304.3,1152,49.6052,22.5403,1152,5760000,299.13,-17878.970703125
359.15,1153,49.8936,30.3719,1153,5765000,350.07,-17994.298828125
368.49,1154,49.9621,24.8507,1154,5770000,385.63,-17710.328125
237.18,1155,51.2454,17.4782,1155,5775000,341.99,-17299.125
379.45,1156,49.1279,25.6234,1156,5780000,405.78,-17109.169921875
607.21,1157,50.1683,24.8568,1157,5785000,949.88,-17384.67578125
364.98,1158,50.5456,29.9176,1158,5790000,487.28,-17938.796875
389.77,1159,50.5348,44.737,1159,5795000,379.36,-17821.392578125
363.05,1160,49.862,43.1592,1160,5800000,378.65,-17937.62109375
439.9,1161,49.0907,22.2172,1161,5805000,492.92,-17685.611328125
318.32,1162,49.171,74.5794,1162,5810000,277.07,-17823.4609375
362.46,1163,49.6107,19.1855,1163,5815000,407.52,-17277.126953125
432.12,1164,49.7316,49.165,1164,5820000,527.17,-17881.888671875
372.76,1165,50.1101,41.5756,1165,5825000,521.07,-14044.6318359375
415.75,1166,49.5411,22.3615,1166,5830000,521.41,-16397.7265625
465.14,1167,49.3262,22.0761,1167,5835000,991.35,-15952.8505859375
417.6,1168,49.5847,32.5173,1168,5840000,496.08,-17079.822265625
388.64,1169,49.31,16.7789,1169,5845000,421.62,-15953.1669921875
446.73,1170,49.7412,24.4894,1170,5850000,505.18,-17026.470703125
383.86,1171,49.4443,16.7658,1171,5855000,402.37,-17274.037109375
446.92,1172,48.7594,14.7957,1172,5860000,542.71,-16886.3046875
399.31,1173,49.4495,31.8218,1173,5865000,403.6,-17158.51171875
305.45,1174,49.7311,16.9194,1174,5870000,351.65,-16590.671875
403.36,1175,50.098,28.9947,1175,5875000,477.09,-16044.7802734375
344.1,1176,49.4877,19.7582,1176,5880000,363.36,-17053.814453125
330.37,1177,49.9642,24.0823,1177,5885000,338.05,-15409.5419921875
493.29,1178,50.1678,33.8609,1178,5890000,673.21,-13759.494140625
369.72,1179,50.3686,75.1274,1179,5895000,358.22,-12275.806640625
364.54,1180,49.1669,15.5047,1180,5900000,377.81,-17163.5078125
380.51,1181,50.6602,35.7827,1181,5905000,423.2,-15066.48828125
389.14,1182,49.8992,35.3163,1182,5910000,423.22,-14346.416015625
390.02,1183,50.5554,32.548,1183,5915000,408.6,-17977.41796875
492.23,1184,49.9876,19.6656,1184,5920000,584.22,-18061.03125
431.26,1185,49.2051,16.6201,1185,5925000,498.62,-17384.30078125
368.01,1186,49.076,16.0775,1186,5930000,432.74,-16864.0546875
399.16,1187,48.7146,20.0026,1187,5935000,424.89,-17156.34375
397.82,1188,48.8071,31.1641,1188,5940000,471.15,-17707.6953125
426.81,1189,50.1208,44.4439,1189,5945000,431.21,-18067.330078125
546.97,1190,50.2356,48.9457,1190,5950000,887.31,-17259.63671875
505.56,1191,50.0069,38.7586,1191,5955000,504.79,-17555.921875
330.4,1192,50.8165,32.6893,1192,5960000,319.24,-18178.359375
381.71,1193,49.4952,29.7987,1193,5965000,379.28,-17896.33984375
454.21,1194,49.2298,35.7756,1194,5970000,457.53,-17775.923828125
418.49,1195,49.6609,43.787,1195,5975000,482.51,-17868.404296875
413.55,1196,48.7133,25.2533,1196,5980000,396.56,-17636.3984375
326.51,1197,49.0143,29.9923,1197,5985000,345.25,-17814.81640625
443.15,1198,49.3315,28.5091,1198,5990000,523.93,-17708.119140625
484.37,1199,48.9276,32.0421,1199,5995000,650.62,-17738.076171875
428.18,1200,49.625,39.4619,1200,6000000,517.81,-17837.333984375
473.97,1201,50.2224,42.1081,1201,6005000,650.48,-17884.45703125
455.42,1202,49.0585,17.3591,1202,6010000,684.75,-17314.46484375
363.66,1203,50.5527,43.1865,1203,6015000,645.34,-14630.208984375
391.27,1204,49.4136,31.2043,1204,6020000,427.53,-18088.44140625
352.12,1205,50.1889,31.1388,1205,6025000,371.91,-18186.51953125
379.82,1206,50.0657,44.9694,1206,6030000,420.54,-18159.9453125
494.51,1207,48.6785,19.0323,1207,6035000,554.68,-17344.142578125
397.8,1208,49.5544,28.9753,1208,6040000,408.99,-17725.919921875
389.95,1209,49.4724,32.7517,1209,6045000,400.89,-17037.478515625
365.1,1210,49.7344,52.7645,1210,6050000,389.23,-13931.1083984375
360.78,1211,48.0611,23.3923,1211,6055000,418.81,-16806.802734375
379.79,1212,49.9755,41.1687,1212,6060000,372.24,-17941.71875
380.38,1213,49.4894,19.0126,1213,6065000,392.5,-17942.2578125
356.53,1214,49.6069,19.1821,1214,6070000,451.08,-17391.517578125
323.66,1215,50.4624,40.7149,1215,6075000,341.53,-13802.9208984375
359.76,1216,49.4295,79.3509,1216,6080000,394.68,-17155.552734375
410.49,1217,49.1417,29.5905,1217,6085000,465.83,-17767.970703125
402.24,1218,50.1647,43.6899,1218,6090000,455.52,-17368.75
532.35,1219,49.2919,23.5504,1219,6095000,1967.44,-17560.56640625
335.25,1220,50.3912,34.335,1220,6100000,347.58,-17753.857421875
374.55,1221,49.8743,80.4436,1221,6105000,402.57,-17944.607421875
348.83,1222,49.7359,29.7283,1222,6110000,394.93,-17868.234375
282.09,1223,49.8906,31.8309,1223,6115000,537.5,-17364.158203125
329.46,1224,49.6859,33.4674,1224,6120000,321.89,-16162.3876953125
379.38,1225,49.1183,40.1755,1225,6125000,459.36,-13211.0859375
352.43,1226,50.1568,72.5267,1226,6130000,333.35,-15004.7265625
364.21,1227,49.396,25.127,1227,6135000,436.21,-17190.818359375
372.34,1228,49.4265,34.0118,1228,6140000,516.32,-14085.7275390625
416.51,1229,50.0206,50.3556,1229,6145000,451.64,-13783.6953125
367.78,1230,49.4811,74.9586,1230,6150000,442.77,-12608.705078125
382.8,1231,49.2312,34.6739,1231,6155000,409.94,-16604.548828125
423.31,1232,49.3896,89.6893,1232,6160000,443.66,-12692.9052734375
334.7,1233,50.2954,73.6322,1233,6165000,384.26,-12397.3369140625
402.0,1234,49.6747,44.0879,1234,6170000,443.59,-15424.5703125
458.23,1235,49.4852,69.4172,1235,6175000,472.46,-12654.765625
325.19,1236,49.4266,83.1359,1236,6180000,355.66,-12467.748046875
299.6,1237,49.5008,66.2191,1237,6185000,337.99,-12534.5
489.26,1238,49.478,58.7594,1238,6190000,559.79,-13181.5849609375
355.4,1239,49.878,25.7721,1239,6195000,371.37,-17555.48828125
367.33,1240,49.8438,41.0693,1240,6200000,413.11,-12802.74609375
392.71,1241,49.8606,20.9363,1241,6205000,424.27,-15510.166015625
344.58,1242,49.8143,43.79,1242,6210000,443.08,-13775.4794921875
444.84,1243,49.6705,37.1217,1243,6215000,521.19,-13309.5498046875
60.08,1244,48.9789,70.5065,1244,6220000,162.42,-13197.2578125
418.98,1245,49.6167,25.2142,1245,6225000,563.22,-17747.123046875
379.34,1246,49.9481,22.6582,1246,6230000,354.34,-14106.4951171875
480.22,1247,49.8789,29.708,1247,6235000,736.61,-14582.6943359375
406.14,1248,49.548,30.5638,1248,6240000,552.8,-17698.22265625
398.37,1249,49.4264,25.9449,1249,6245000,696.26,-17787.734375
397.84,1250,49.6195,23.8033,1250,6250000,497.57,-17752.013671875
254.26,1251,50.4106,27.7392,1251,6255000,281.93,-18110.330078125
545.39,1252,48.7148,18.3668,1252,6260000,742.27,-17485.59375
531.79,1253,49.6851,54.3355,1253,6265000,914.41,-17516.056640625
467.15,1254,49.3087,18.9272,1254,6270000,582.42,-17807.09375
368.49,1255,50.1282,24.0198,1255,6275000,386.28,-16201.970703125
415.82,1256,49.0694,30.1044,1256,6280000,451.17,-17833.86328125
378.38,1257,50.5103,27.8668,1257,6285000,369.66,-15160.94921875
467.0,1258,49.1767,26.0477,1258,6290000,1416.45,-17590.20703125
422.21,1259,49.4813,37.4815,1259,6295000,451.49,-17487.95703125
820.55,1260,49.3161,35.6361,1260,6300000,832.88,-17364.98046875
384.99,1261,50.4822,37.6591,1261,6305000,416.19,-18071.357421875
417.26,1262,50.0228,36.4832,1262,6310000,447.53,-17785.576171875
459.95,1263,49.5648,33.9525,1263,6315000,615.43,-17705.87109375
721.44,1264,49.3902,23.618,1264,6320000,970.66,-17496.666015625
556.71,1265,49.9244,17.4794,1265,6325000,834.22,-17983.46484375
427.45,1266,49.87,23.9844,1266,6330000,533.39,-18074.59375
406.86,1267,50.1144,24.9084,1267,6335000,393.33,-18046.8984375
470.81,1268,49.5478,23.3852,1268,6340000,719.35,-17592.720703125
529.23,1269,49.5737,23.1697,1269,6345000,525.61,-17654.044921875
429.56,1270,49.8737,23.4523,1270,6350000,449.92,-18049.31640625
459.3,1271,49.3741,15.0885,1271,6355000,488.96,-17634.421875
426.51,1272,49.6031,15.7029,1272,6360000,529.38,-17688.708984375
450.26,1273,49.1116,13.1399,1273,6365000,440.38,-17494.576171875
392.77,1274,48.8451,15.1388,1274,6370000,442.62,-17577.404296875
390.29,1275,49.4979,16.3922,1275,6375000,402.0,-17769.8984375
399.8,1276,48.8425,13.5466,1276,6380000,518.26,-17627.79296875
670.31,1277,48.5057,37.119,1277,6385000,1243.1,-17255.21875
439.46,1278,49.4572,17.1265,1278,6390000,851.52,-17792.01953125
441.07,1279,49.6957,16.0609,1279,6395000,576.28,-17515.001953125
523.24,1280,49.1971,16.5933,1280,6400000,482.38,-17288.71484375
516.55,1281,49.3454,19.2348,1281,6405000,457.7,-17115.173828125
491.17,1282,49.2145,17.3716,1282,6410000,359.0,-17216.51953125
547.7,1283,48.8925,14.8633,1283,6415000,746.81,-17059.474609375
671.53,1284,48.2201,18.9282,1284,6420000,914.93,-17162.74609375
475.92,1285,50.2696,37.3616,1285,6425000,639.89,-17587.994140625
426.67,1286,49.5132,31.1247,1286,6430000,425.33,-17928.748046875
396.84,1287,49.5348,30.575,1287,6435000,390.8,-18020.181640625
377.51,1288,50.7168,30.532,1288,6440000,222.75,-17928.763671875
219.94,1289,50.5912,45.4741,1289,6445000,10.12,-17350.94140625
383.24,1290,50.0185,30.276,1290,6450000,465.0,-18020.41796875
771.54,1291,49.6463,26.5675,1291,6455000,863.77,-17490.326171875
580.99,1292,49.6351,27.9765,1292,6460000,736.82,-17560.103515625
460.45,1293,49.508,24.3757,1293,6465000,539.59,-18009.453125
809.38,1294,49.227,17.5836,1294,6470000,1016.47,-17381.52734375
445.28,1295,49.8688,16.7052,1295,6475000,421.31,-18015.10546875
596.22,1296,49.2219,18.1396,1296,6480000,586.09,-17582.44921875
922.33,1297,50.0681,23.4033,1297,6485000,992.61,-18097.94921875
1069.03,1298,52.4948,16.9349,1298,6490000,1005.54,-18475.486328125
824.78,1299,52.0352,30.1329,1299,6495000,999.02,-18411.80078125
730.2,1300,50.5623,48.1357,1300,6500000,835.07,-18190.30859375
700.36,1301,49.94,17.0817,1301,6505000,734.32,-18061.861328125
460.72,1302,50.0645,20.3297,1302,6510000,989.13,-17888.62109375
447.54,1303,50.0909,38.5975,1303,6515000,771.74,-17783.416015625
411.11,1304,49.3428,23.3846,1304,6520000,690.2,-17832.404296875
523.95,1305,49.2422,19.0228,1305,6525000,988.38,-17473.9140625
576.18,1306,49.7447,15.2251,1306,6530000,514.38,-17428.408203125
515.0,1307,49.4234,18.096,1307,6535000,586.47,-17444.828125
442.76,1308,49.8883,22.1851,1308,6540000,430.28,-17639.251953125
451.38,1309,49.1283,26.6911,1309,6545000,832.36,-17856.314453125
436.44,1310,50.0484,39.095,1310,6550000,506.69,-17723.552734375
410.69,1311,50.5195,44.3667,1311,6555000,482.48,-17727.00390625
394.76,1312,49.8972,46.0459,1312,6560000,374.32,-17869.076171875
482.85,1313,50.3775,43.9297,1313,6565000,970.05,-17830.794921875
613.61,1314,49.9911,45.4291,1314,6570000,794.7,-17949.607421875
656.63,1315,49.68,25.7736,1315,6575000,1084.22,-17627.001953125
476.86,1316,50.5878,36.9374,1316,6580000,854.83,-17874.48828125
526.39,1317,50.3823,39.122,1317,6585000,1005.3,-18016.212890625
542.24,1318,50.2067,42.9604,1318,6590000,583.19,-17988.09765625
550.78,1319,49.855,51.8078,1319,6595000,665.29,-18038.177734375
424.78,1320,49.8925,31.7641,1320,6600000,563.17,-17841.671875
438.58,1321,50.1845,35.3533,1321,6605000,456.94,-18004.330078125
469.28,1322,49.7697,57.9759,1322,6610000,722.81,-17829.798828125
537.1,1323,49.8757,27.3626,1323,6615000,766.84,-17522.412109375
525.53,1324,49.2056,20.456,1324,6620000,981.23,-17090.00390625
862.77,1325,50.171,24.3262,1325,6625000,998.58,-16638.263671875
749.84,1326,49.6497,25.6971,1326,6630000,606.35,-17039.55859375
465.61,1327,49.0512,19.0629,1327,6635000,622.72,-17507.83203125
699.89,1328,50.74,20.6816,1328,6640000,952.61,-16646.427734375
792.23,1329,50.7915,24.1308,1329,6645000,1030.81,-16524.943359375
413.73,1330,50.2643,19.828,1330,6650000,347.62,-17306.646484375
323.4,1331,50.2535,51.487,1331,6655000,392.58,-17778.33984375
484.95,1332,50.8337,95.9087,1332,6660000,635.8,-17987.875
235.41,1333,51.1682,87.687,1333,6665000,257.6,-17321.552734375
32.9,1334,53.7383,90.5354,1334,6670000,31.75,-18435.818359375
117.77,1335,52.6594,42.1452,1335,6675000,92.2,-18312.091796875
97.92,1336,53.5133,86.9745,1336,6680000,80.26,-18428.05078125
710.28,1337,52.1395,26.498,1337,6685000,478.36,-18011.1953125
1166.16,1338,53.3064,22.0054,1338,6690000,1036.89,-18489.77734375
988.24,1339,52.7316,21.6919,1339,6695000,879.67,-18484.703125
1091.08,1340,52.2785,19.4718,1340,6700000,1020.73,-18489.017578125
145.81,1341,51.9423,23.1863,1341,6705000,126.25,-18483.455078125
1291.73,1342,51.8488,33.3357,1342,6710000,1282.71,-16038.8583984375
849.62,1343,51.3165,69.0253,1343,6715000,1209.1,-17113.720703125
1149.56,1344,49.6579,23.7955,1344,6720000,1300.99,-17128.927734375
982.67,1345,56.063,24.5326,1345,6725000,999.64,-18501.34375
250.82,1346,50.9738,46.6814,1346,6730000,173.86,-17750.96484375
403.14,1347,54.2651,58.1538,1347,6735000,491.43,-17461.8515625
136.84,1348,52.0814,65.2472,1348,6740000,343.66,-17346.259765625
438.63,1349,49.8015,45.566,1349,6745000,431.78,-17698.5390625
396.26,1350,49.8797,47.1038,1350,6750000,412.78,-17368.16796875
321.3,1351,50.35,51.6359,1351,6755000,352.62,-18246.2578125
684.84,1352,49.53,31.8272,1352,6760000,400.47,-17833.2265625
1474.27,1353,49.6763,20.654,1353,6765000,1569.26,-17611.384765625
969.78,1354,50.5419,47.5708,1354,6770000,1394.43,-18086.955078125
1536.18,1355,49.2803,17.8733,1355,6775000,1588.85,-17329.22265625
804.79,1356,48.9869,22.3192,1356,6780000,887.37,-16785.333984375
902.15,1357,50.331,33.91,1357,6785000,989.7,-17874.400390625
252.4,1358,51.0706,52.6814,1358,6790000,387.75,-18094.25
358.97,1359,50.3869,23.2302,1359,6795000,389.93,-15978.0498046875
44.34,1360,50.0033,31.2705,1360,6800000,50.6,-17870.646484375
146.94,1361,54.319,34.0167,1361,6805000,155.87,-18283.951171875
306.64,1362,51.6752,21.1345,1362,6810000,314.07,-18329.810546875
288.15,1363,51.0909,81.036,1363,6815000,244.98,-18263.14453125
440.19,1364,50.0295,34.4177,1364,6820000,432.74,-17279.849609375
502.45,1365,50.7656,52.0112,1365,6825000,643.52,-17888.775390625
693.46,1366,51.7704,27.7103,1366,6830000,525.01,-17875.412109375
1160.16,1367,53.029,19.9034,1367,6835000,1026.93,-18463.310546875
1039.95,1368,53.3827,20.9201,1368,6840000,1025.93,-18488.666015625
866.58,1369,53.9701,25.566,1369,6845000,1006.54,-18492.615234375
254.71,1370,51.1093,51.743,1370,6850000,768.31,-17102.408203125
415.23,1371,51.9282,59.022,1371,6855000,425.43,-18355.732421875
304.58,1372,52.6559,37.1583,1372,6860000,884.89,-18414.7265625
650.82,1373,51.7703,68.6256,1373,6865000,853.33,-18035.111328125
301.25,1374,51.5127,82.0826,1374,6870000,255.19,-17652.791015625
353.31,1375,49.707,89.0652,1375,6875000,331.91,-17758.376953125
283.81,1376,50.465,85.845,1376,6880000,382.6,-17957.90625
375.27,1377,49.7854,116.2726,1377,6885000,457.93,-17887.458984375
310.43,1378,50.5874,105.7568,1378,6890000,339.4,-17441.4140625
323.87,1379,50.0671,60.1768,1379,6895000,347.96,-15538.4306640625
359.6,1380,49.3855,71.2445,1380,6900000,401.67,-16764.96875
433.21,1381,49.404,41.4462,1381,6905000,461.46,-16414.595703125
294.34,1382,48.3424,18.2512,1382,6910000,356.56,-16589.55859375
317.34,1383,49.1952,16.1193,1383,6915000,359.03,-17325.37109375
333.14,1384,49.8704,21.1776,1384,6920000,404.85,-17915.322265625
344.65,1385,49.5516,16.4685,1385,6925000,442.62,-18052.3671875
309.86,1386,50.3927,24.2547,1386,6930000,299.83,-17749.955078125
363.83,1387,49.659,21.2813,1387,6935000,496.07,-18037.205078125
420.9,1388,50.2395,34.7978,1388,6940000,420.66,-17540.0546875
518.23,1389,49.7711,18.2908,1389,6945000,689.69,-17008.041015625
402.46,1390,49.2618,16.079,1390,6950000,772.77,-17646.30078125
408.3,1391,48.8109,16.0569,1391,6955000,585.66,-17555.83984375
327.28,1392,49.1707,25.7262,1392,6960000,587.97,-17805.16796875
381.51,1393,50.7092,32.8665,1393,6965000,868.13,-17757.0625
458.43,1394,50.0366,50.7366,1394,6970000,508.39,-17902.484375
455.01,1395,49.9952,36.4968,1395,6975000,802.04,-17797.705078125
425.31,1396,50.0023,24.6954,1396,6980000,378.53,-17937.998046875
469.67,1397,50.24,38.2973,1397,6985000,369.56,-17867.2890625
341.29,1398,49.9149,24.9039,1398,6990000,321.55,-17941.958984375
422.07,1399,50.5335,45.3666,1399,6995000,418.77,-18155.62109375
193.25,1400,49.3968,30.3348,1400,7000000,285.17,-18198.001953125
340.62,1401,50.3275,45.3546,1401,7005000,373.14,-18303.763671875
241.12,1402,49.3389,23.3657,1402,7010000,17.11,-17248.18359375
394.78,1403,49.3546,50.4276,1403,7015000,500.35,-18179.599609375
461.17,1404,49.2817,49.4738,1404,7020000,437.0,-17964.21875
452.24,1405,49.5635,41.9447,1405,7025000,605.29,-17800.1484375
452.39,1406,49.1052,22.3984,1406,7030000,648.77,-17979.77734375
447.29,1407,49.0975,17.0732,1407,7035000,1380.18,-17533.443359375
454.5,1408,49.1948,16.6174,1408,7040000,612.8,-17683.26171875
444.63,1409,49.1939,31.039,1409,7045000,504.27,-18069.484375
136.3,1410,50.0164,43.5611,1410,7050000,22.45,-17408.9921875
100.87,1411,50.7036,43.8525,1411,7055000,323.78,-17931.224609375
398.23,1412,51.1871,46.3222,1412,7060000,486.86,-17666.15234375
364.87,1413,50.1736,50.6181,1413,7065000,343.89,-17723.0546875
371.14,1414,51.0896,130.2424,1414,7070000,330.39,-18055.623046875
278.08,1415,50.1607,38.8189,1415,7075000,361.06,-17684.447265625
404.48,1416,49.3309,32.5682,1416,7080000,406.35,-17788.013671875
415.25,1417,49.9979,128.9684,1417,7085000,365.5,-17885.478515625
318.47,1418,49.7591,87.2983,1418,7090000,324.65,-18093.9375
430.51,1419,49.9547,42.159,1419,7095000,543.97,-18188.27734375
265.83,1420,50.6865,61.393,1420,7100000,331.79,-18122.455078125
330.48,1421,50.6425,62.2961,1421,7105000,383.83,-18436.6875
387.87,1422,49.6131,31.7372,1422,7110000,336.69,-18287.494140625
504.65,1423,49.6513,21.2876,1423,7115000,693.29,-18260.79296875
730.37,1424,48.9937,19.8741,1424,7120000,508.62,-17781.646484375
639.84,1425,49.2684,25.6299,1425,7125000,885.22,-17304.736328125
880.81,1426,48.0237,20.0349,1426,7130000,1144.77,-17016.15625
485.85,1427,48.7837,19.3176,1427,7135000,181.9,-17995.986328125
255.32,1428,49.0615,26.4628,1428,7140000,280.9,-18264.466796875
584.18,1429,48.8114,16.6573,1429,7145000,662.16,-16999.404296875
520.54,1430,49.3164,23.5892,1430,7150000,646.22,-17534.005859375
550.87,1431,48.4454,34.9609,1431,7155000,538.86,-16937.4609375
457.0,1432,49.3137,19.7181,1432,7160000,523.4,-15247.625
446.67,1433,50.0367,55.4502,1433,7165000,457.07,-17610.22265625
503.72,1434,49.2019,25.1593,1434,7170000,533.26,-17089.927734375
557.27,1435,49.064,45.0773,1435,7175000,619.91,-15389.5224609375
355.06,1436,49.8988,46.3709,1436,7180000,329.47,-17867.173828125
455.09,1437,49.0475,54.9361,1437,7185000,440.94,-15360.03125
444.76,1438,48.9796,39.6528,1438,7190000,430.47,-17838.3515625
497.29,1439,49.456,105.449,1439,7195000,755.8,-17723.193359375
406.76,1440,49.8631,44.0724,1440,7200000,530.84,-16127.705078125
167.12,1441,50.3828,53.2522,1441,7205000,418.32,-15803.4365234375
480.35,1442,49.3127,55.8768,1442,7210000,524.04,-15519.9794921875
536.82,1443,49.7551,60.7651,1443,7215000,547.66,-15316.9423828125
675.01,1444,48.0871,42.8944,1444,7220000,581.7,-14759.4091796875
512.0,1445,48.8883,32.5496,1445,7225000,1712.72,-16234.8212890625
755.75,1446,49.0516,53.5905,1446,7230000,1929.93,-14846.6298828125
761.95,1447,48.5821,50.8259,1447,7235000,1038.97,-14838.71875
645.56,1448,48.7195,55.0859,1448,7240000,706.33,-14659.2529296875
465.44,1449,49.6664,53.7701,1449,7245000,529.65,-15059.4345703125
498.61,1450,49.7065,62.2669,1450,7250000,754.49,-15415.330078125
636.31,1451,48.9168,58.0528,1451,7255000,916.91,-15020.3349609375
394.13,1452,50.4115,62.9979,1452,7260000,718.64,-15353.013671875
395.78,1453,49.8033,55.9103,1453,7265000,442.43,-15324.12890625
297.8,1454,51.3942,80.3157,1454,7270000,320.62,-15627.357421875
542.6,1455,50.1093,60.5205,1455,7275000,664.74,-15529.2021484375
459.83,1456,49.7364,59.2924,1456,7280000,751.92,-15349.6376953125
644.86,1457,48.7087,50.0805,1457,7285000,362.95,-15311.619140625
467.24,1458,48.8862,54.4073,1458,7290000,593.34,-15328.138671875
590.85,1459,48.5864,47.1944,1459,7295000,1074.13,-15203.546875
460.76,1460,49.3516,53.6,1460,7300000,466.25,-15643.9189453125
385.46,1461,50.236,60.5502,1461,7305000,424.22,-15686.978515625
627.21,1462,48.969,55.697,1462,7310000,488.89,-15812.5703125
652.99,1463,48.9956,38.0397,1463,7315000,853.47,-15608.0029296875
639.3,1464,49.2238,34.7032,1464,7320000,982.24,-17283.740234375
624.73,1465,49.0885,28.5212,1465,7325000,818.98,-15655.4326171875
804.77,1466,48.3432,45.9993,1466,7330000,1106.88,-15785.2412109375
691.36,1467,48.9789,52.3412,1467,7335000,481.99,-16137.1875
515.74,1468,49.1625,32.385,1468,7340000,474.37,-15805.3359375
793.33,1469,48.3742,31.5998,1469,7345000,1284.13,-15363.3974609375
1115.09,1470,47.3786,35.592,1470,7350000,1198.95,-15243.4072265625
791.35,1471,48.8319,49.9175,1471,7355000,569.18,-15700.0908203125
837.3,1472,47.7262,43.1242,1472,7360000,563.13,-15223.482421875
866.17,1473,47.8289,40.6634,1473,7365000,1729.22,-15497.0546875
639.19,1474,47.7265,35.1168,1474,7370000,458.72,-15835.341796875
485.4,1475,48.8996,47.9825,1475,7375000,479.13,-16095.21484375
630.89,1476,47.3801,46.6824,1476,7380000,687.15,-15552.7978515625
1200.87,1477,47.9205,34.2519,1477,7385000,1296.82,-15724.9111328125
1140.51,1478,46.886,27.561,1478,7390000,1588.23,-14767.6376953125
585.03,1479,49.0991,44.2616,1479,7395000,749.46,-16607.349609375
287.6,1480,49.6092,60.3399,1480,7400000,234.42,-16284.9580078125
343.71,1481,50.0708,61.2574,1481,7405000,504.95,-16670.77734375
616.25,1482,49.3056,54.2506,1482,7410000,800.17,-16564.369140625
430.26,1483,48.9316,57.4252,1483,7415000,434.49,-16301.18359375
477.77,1484,48.567,60.8181,1484,7420000,468.2,-16370.294921875
185.23,1485,50.4083,80.0807,1485,7425000,29.73,-17640.099609375
538.73,1486,49.3084,53.1631,1486,7430000,654.51,-16438.412109375
641.79,1487,48.6193,45.641,1487,7435000,583.81,-16128.9482421875
655.78,1488,48.3439,37.9722,1488,7440000,423.79,-16800.994140625
717.22,1489,48.069,40.6956,1489,7445000,1439.38,-16195.05078125
850.53,1490,47.8695,35.3967,1490,7450000,897.94,-15642.810546875
602.92,1491,48.6146,47.3384,1491,7455000,645.91,-16576.3125
573.76,1492,48.4682,38.6102,1492,7460000,617.92,-16946.15625
548.2,1493,48.8046,41.2154,1493,7465000,509.55,-15483.46484375
539.66,1494,47.8143,38.309,1494,7470000,651.33,-15801.2587890625
534.11,1495,48.9205,37.6848,1495,7475000,525.07,-15447.7666015625
552.99,1496,49.0851,29.4724,1496,7480000,671.16,-15360.505859375
501.27,1497,48.6216,54.81,1497,7485000,488.05,-16336.6298828125
495.05,1498,48.9623,53.5901,1498,7490000,590.1,-16351.0361328125
409.48,1499,48.9262,38.373,1499,7495000,635.14,-16550.212890625
