Running Env Steps,Running Reverse KL,Running Forward KL,Real Sto Return,Reward Loss,Itration,Real Det Return,Running Update Time
6010000,16.3375,32.7544,5038.25,-5569.0224609375,1202,5101.08,1202
6015000,15.5558,31.6814,4625.68,-5391.5703125,1203,5055.7,1203
6020000,16.3895,31.5929,4328.09,-6282.5615234375,1204,4977.01,1204
6025000,15.8865,31.4691,4814.65,-6337.2099609375,1205,3539.42,1205
6030000,15.7628,31.8359,5049.47,-5431.96484375,1206,5062.55,1206
6035000,15.7191,31.3634,5039.65,-5307.8720703125,1207,5070.17,1207
6040000,18.8193,32.2937,4672.72,-6486.66064453125,1208,5117.51,1208
6045000,15.5531,31.5582,5056.86,-5271.66455078125,1209,5034.66,1209
6050000,15.1287,31.5903,5078.2,-5396.291015625,1210,5096.2,1210
6055000,19.9918,31.4727,3532.34,-7383.33056640625,1211,2955.78,1211
6060000,27.7798,34.3063,3454.2,-9583.4599609375,1212,578.68,1212
6065000,16.2013,32.1349,5022.91,-5718.08837890625,1213,5001.72,1213
6070000,15.514,31.7092,4440.83,-6436.619140625,1214,4961.91,1214
6075000,17.7377,31.6867,3186.71,-6990.9365234375,1215,3437.29,1215
6080000,41.5097,40.7092,398.11,-11026.939453125,1216,479.5,1216
6085000,34.0791,36.7123,1540.99,-10930.599609375,1217,631.78,1217
6090000,34.3227,34.6907,1125.37,-10085.9345703125,1218,688.92,1218
6095000,33.487,34.6331,3303.11,-9614.4306640625,1219,4352.53,1219
6100000,15.3848,32.0542,4193.54,-6821.25927734375,1220,3585.88,1220
6105000,17.1379,33.1443,4339.84,-7909.43701171875,1221,4684.76,1221
6110000,19.5523,32.9538,4122.56,-7748.17724609375,1222,4881.25,1222
6115000,15.0756,32.4983,3476.07,-6700.54150390625,1223,4736.98,1223
6120000,16.8528,32.3306,4271.51,-6409.82568359375,1224,4850.4,1224
6125000,16.9738,31.6922,4948.08,-5842.513671875,1225,4962.61,1225
6130000,15.8129,33.4193,4291.04,-6952.27978515625,1226,5040.73,1226
6135000,13.1963,32.1515,4290.54,-7091.82666015625,1227,5009.09,1227
6140000,14.3713,33.8535,4223.59,-8537.1201171875,1228,3350.47,1228
6145000,13.9188,32.7757,4846.85,-6515.19189453125,1229,5100.07,1229
6150000,18.9267,32.9602,3935.7,-8215.4150390625,1230,4590.14,1230
6155000,14.6286,31.069,4827.55,-5849.21240234375,1231,5072.07,1231
6160000,14.5474,31.2671,4628.89,-6459.552734375,1232,4683.25,1232
6165000,15.9611,31.6452,4889.15,-6265.52197265625,1233,4876.69,1233
6170000,19.212,33.5679,2576.1,-10196.47265625,1234,957.12,1234
6175000,15.5803,31.4148,4043.59,-5709.22265625,1235,3853.71,1235
6180000,15.4333,31.0725,4797.82,-5876.73876953125,1236,4923.89,1236
6185000,15.4144,31.0168,4861.31,-6369.72509765625,1237,4893.68,1237
6190000,16.0416,31.1209,4852.57,-6028.68310546875,1238,4772.32,1238
6195000,17.0214,30.9455,4860.8,-5768.08984375,1239,4811.79,1239
6200000,16.2228,31.5064,4835.98,-6076.02099609375,1240,4479.97,1240
6205000,16.0146,32.1492,4825.26,-6371.9423828125,1241,4533.74,1241
6210000,15.999,30.1831,4968.55,-5562.65478515625,1242,4911.49,1242
6215000,17.7884,31.1274,4785.41,-6436.00146484375,1243,4701.72,1243
6220000,15.6842,31.2752,4807.91,-5901.724609375,1244,5015.06,1244
6225000,16.5218,31.0759,4895.32,-6148.1376953125,1245,4746.18,1245
6230000,16.3055,31.4208,5042.28,-5975.595703125,1246,5080.19,1246
6235000,18.421,31.5626,4716.94,-6840.22265625,1247,4799.89,1247
6240000,16.7019,31.9956,4929.81,-6242.69189453125,1248,4920.01,1248
6245000,18.8749,32.9064,4952.04,-7112.9541015625,1249,4923.41,1249
6250000,17.8089,32.3463,4958.36,-6632.9814453125,1250,5009.5,1250
6255000,22.6336,33.1103,3906.34,-7903.9462890625,1251,4351.19,1251
6260000,22.8046,31.8813,4498.95,-7879.40087890625,1252,4824.54,1252
6265000,15.6304,30.9506,4998.05,-5936.86083984375,1253,4996.32,1253
6270000,15.4378,31.5045,4954.17,-6110.14111328125,1254,4886.84,1254
6275000,14.844,31.3478,4846.66,-6130.3564453125,1255,4827.3,1255
6280000,15.4918,31.3282,4666.45,-6299.5322265625,1256,4764.68,1256
6285000,14.6173,31.3316,4738.88,-6363.3251953125,1257,4980.85,1257
6290000,16.389,31.3321,4547.1,-6648.47705078125,1258,4711.45,1258
6295000,15.9545,31.5902,4642.05,-6499.58935546875,1259,3802.89,1259
6300000,15.7065,31.2205,4913.24,-5813.51123046875,1260,4831.59,1260
6305000,20.8242,31.4949,4231.09,-7188.31689453125,1261,2768.21,1261
6310000,18.0027,31.9002,3558.84,-7177.01611328125,1262,3669.35,1262
6315000,16.0827,31.0321,4951.66,-5780.75048828125,1263,4989.0,1263
6320000,19.7652,33.3133,2396.78,-8436.6728515625,1264,3132.12,1264
6325000,20.8024,33.2992,3563.24,-9111.65234375,1265,4102.72,1265
6330000,18.9322,31.8161,3760.95,-7703.5146484375,1266,3578.1,1266
6335000,16.0143,32.112,4721.03,-6572.08251953125,1267,4543.76,1267
6340000,15.7713,30.9352,4516.02,-6120.5791015625,1268,4842.94,1268
6345000,18.6499,31.989,4682.7,-7410.93994140625,1269,3230.48,1269
6350000,15.6173,30.5147,4887.24,-6494.25244140625,1270,4865.79,1270
6355000,15.9152,31.0252,4953.77,-6324.75634765625,1271,4927.62,1271
6360000,16.0862,30.8993,4932.68,-6575.88232421875,1272,4843.44,1272
6365000,16.3763,32.6528,4967.35,-6246.3544921875,1273,5036.58,1273
6370000,15.9789,30.8853,4999.16,-5853.99560546875,1274,4947.62,1274
6375000,15.3778,30.8036,4968.91,-5717.4775390625,1275,4945.39,1275
6380000,17.8293,31.0947,3906.08,-7017.306640625,1276,3929.05,1276
6385000,15.5303,30.8613,4983.34,-6003.75048828125,1277,4920.99,1277
6390000,17.2249,32.0788,4341.88,-7068.06982421875,1278,4183.61,1278
6395000,20.1129,33.4699,4201.87,-7819.32568359375,1279,5000.42,1279
6400000,15.6395,32.3192,4965.71,-6396.0712890625,1280,4973.18,1280
6405000,15.7518,31.5998,4935.05,-6690.48876953125,1281,4858.71,1281
6410000,15.5188,31.62,4965.23,-6539.7646484375,1282,4954.47,1282
6415000,15.6425,31.2987,4967.73,-6243.35986328125,1283,4916.19,1283
6420000,16.003,31.8344,4834.71,-6809.54833984375,1284,4836.56,1284
6425000,14.9175,31.3938,4959.36,-6414.28076171875,1285,5000.28,1285
6430000,14.52,32.114,4977.49,-6778.984375,1286,5044.9,1286
6435000,14.9054,31.5047,4892.71,-6564.09375,1287,4081.25,1287
6440000,17.2525,31.8632,4921.99,-7046.55712890625,1288,4752.24,1288
6445000,14.6728,32.6222,4908.65,-7271.95751953125,1289,4918.43,1289
6450000,15.1467,32.0066,4816.66,-6922.62451171875,1290,4744.25,1290
6455000,21.1652,32.8515,3313.72,-8324.5634765625,1291,3198.71,1291
6460000,15.9681,33.3317,3246.22,-8128.669921875,1292,2117.27,1292
6465000,28.6704,34.6368,2406.35,-8897.90234375,1293,2010.74,1293
6470000,18.5936,32.718,4261.85,-7730.36376953125,1294,3849.14,1294
6475000,17.6752,32.3652,4567.05,-7684.61865234375,1295,4591.25,1295
6480000,15.8815,32.4159,4589.57,-7582.029296875,1296,4337.37,1296
6485000,15.2307,31.6058,4883.75,-6595.59912109375,1297,4881.36,1297
6490000,15.6569,31.7483,4675.49,-6730.6015625,1298,4939.83,1298
6495000,14.918,31.8952,4932.38,-6993.0703125,1299,4929.85,1299
6500000,15.3699,31.417,5032.31,-6225.5439453125,1300,5081.73,1300
6505000,15.8943,32.1078,4853.4,-6568.037109375,1301,4967.25,1301
6510000,15.1383,32.5291,4494.23,-6599.421875,1302,4918.6,1302
6515000,19.2921,32.9391,2477.03,-7958.083984375,1303,2481.31,1303
6520000,19.3611,33.3147,2993.05,-9943.6318359375,1304,1708.34,1304
6525000,20.3724,33.5773,2763.27,-10095.607421875,1305,4337.81,1305
6530000,15.4282,31.1446,5024.37,-6080.3720703125,1306,5046.95,1306
6535000,15.6295,32.0672,4996.46,-6689.71875,1307,5058.41,1307
6540000,15.8867,31.4624,5002.38,-6528.02001953125,1308,5074.46,1308
6545000,16.1749,32.1352,4564.04,-6948.2900390625,1309,5045.31,1309
6550000,37.6123,42.2529,1330.16,-12309.3486328125,1310,1796.72,1310
6555000,45.061,45.0578,810.89,-13360.9462890625,1311,1345.77,1311
6560000,37.2341,38.683,1329.63,-12000.1171875,1312,1588.46,1312
6565000,21.6235,41.8882,3686.7,-11039.326171875,1313,4039.04,1313
6570000,28.5075,34.4729,2043.18,-10539.04296875,1314,1554.4,1314
6575000,15.331,33.2142,4341.97,-8686.751953125,1315,3973.48,1315
6580000,17.9257,31.7592,4186.99,-8571.18359375,1316,4800.45,1316
6585000,22.3373,32.7421,4001.18,-9319.236328125,1317,4845.11,1317
6590000,18.8591,31.9196,3584.68,-7944.31396484375,1318,4897.85,1318
6595000,18.6334,31.2394,4945.16,-7165.0810546875,1319,4920.4,1319
6600000,16.8019,30.9494,5004.21,-6401.86181640625,1320,5021.68,1320
6605000,15.9869,30.995,4927.04,-6537.6201171875,1321,4920.17,1321
6610000,16.6395,31.3449,4987.82,-6437.5712890625,1322,5025.53,1322
6615000,16.9247,31.6979,5006.51,-6799.3095703125,1323,5004.89,1323
6620000,16.3023,30.9469,4997.92,-6519.07275390625,1324,4980.93,1324
6625000,18.2273,31.5675,4004.69,-7288.12548828125,1325,5001.05,1325
6630000,15.639,30.8739,5036.31,-6171.53466796875,1326,5039.41,1326
6635000,15.7978,30.6636,4980.51,-6358.80419921875,1327,4955.93,1327
6640000,17.6971,31.4064,5069.06,-6983.501953125,1328,5133.55,1328
6645000,15.7495,31.3429,5029.52,-6726.46533203125,1329,5086.99,1329
6650000,15.6655,30.499,4787.66,-6368.26025390625,1330,5017.78,1330
6655000,15.8164,30.2161,5028.13,-6234.744140625,1331,5052.66,1331
6660000,16.3043,32.3249,5025.72,-6605.87255859375,1332,5069.94,1332
6665000,15.874,31.4623,5035.44,-6805.53564453125,1333,5094.17,1333
6670000,17.8837,32.0886,4871.31,-7996.22900390625,1334,5108.1,1334
6675000,15.2738,31.4621,4977.44,-6678.751953125,1335,5045.32,1335
6680000,15.4022,31.25,5029.31,-6483.162109375,1336,5079.95,1336
6685000,15.0684,30.6261,5041.46,-6559.74169921875,1337,5086.21,1337
6690000,15.2096,31.0003,4802.61,-6471.75439453125,1338,5041.87,1338
6695000,15.5238,30.9909,4914.88,-6676.80322265625,1339,4887.31,1339
6700000,15.7042,31.2258,4930.42,-7002.34326171875,1340,4953.21,1340
6705000,15.8848,31.2342,4936.84,-6556.61181640625,1341,4964.12,1341
6710000,15.862,31.3037,4939.76,-6605.4453125,1342,4914.58,1342
6715000,15.6352,31.0436,4991.16,-6608.22021484375,1343,4981.45,1343
6720000,15.5002,31.5308,4919.88,-6877.10693359375,1344,4903.93,1344
6725000,16.2387,31.0555,4997.58,-6851.923828125,1345,5032.7,1345
6730000,15.2749,31.0883,4940.63,-6747.03955078125,1346,4745.37,1346
6735000,15.8135,31.7349,4987.71,-6989.486328125,1347,5027.93,1347
6740000,16.3598,31.6211,4932.86,-7221.24609375,1348,4994.61,1348
6745000,15.7884,32.1935,5030.49,-6627.56494140625,1349,5117.41,1349
6750000,16.2702,31.7128,4964.45,-6815.90087890625,1350,5011.94,1350
6755000,16.3846,32.4777,4927.92,-7277.44384765625,1351,5094.12,1351
6760000,16.2245,31.9232,5031.41,-6925.830078125,1352,5067.19,1352
6765000,15.64,32.4691,5018.06,-7199.0927734375,1353,5036.91,1353
6770000,15.42,31.1763,5020.19,-6582.47998046875,1354,5044.56,1354
6775000,16.1637,32.0809,4970.69,-7148.3564453125,1355,4981.3,1355
6780000,15.6889,31.4009,5013.19,-7028.5673828125,1356,5076.25,1356
6785000,15.3646,31.8788,4683.1,-7174.18603515625,1357,4746.14,1357
6790000,15.3821,31.6686,4937.78,-7203.5830078125,1358,4891.31,1358
6795000,20.7234,32.9323,4236.39,-7924.62255859375,1359,5052.93,1359
6800000,17.0093,31.8216,4881.81,-7705.529296875,1360,5146.92,1360
6805000,15.921,31.1777,4934.78,-7094.31787109375,1361,5038.13,1361
6810000,16.3668,31.9091,4957.18,-6979.494140625,1362,4991.32,1362
6815000,15.9838,31.1362,4958.61,-6906.80126953125,1363,4931.79,1363
6820000,18.0741,32.0119,5031.49,-7417.55810546875,1364,5092.38,1364
6825000,15.6813,31.0587,4756.23,-6692.40185546875,1365,5014.42,1365
6830000,15.6928,31.3142,5005.41,-6920.4931640625,1366,5084.27,1366
6835000,15.385,30.9399,4910.91,-6859.27001953125,1367,5087.89,1367
6840000,15.445,30.6944,5029.91,-6827.56201171875,1368,5057.44,1368
6845000,15.2409,30.4757,4999.67,-6514.02099609375,1369,5034.59,1369
6850000,14.7792,30.5245,5022.33,-6532.74951171875,1370,5114.14,1370
6855000,15.3391,30.6139,5022.14,-6493.21240234375,1371,5069.02,1371
6860000,14.9802,31.0077,4985.77,-6570.798828125,1372,5019.11,1372
6865000,15.5426,30.5171,5021.34,-6650.17626953125,1373,5119.27,1373
6870000,15.5553,31.3503,4946.65,-7199.80859375,1374,5008.21,1374
6875000,15.5723,31.0663,4824.65,-6828.23681640625,1375,5062.19,1375
6880000,15.4348,30.7842,4915.62,-6901.408203125,1376,5026.2,1376
6885000,15.5193,30.7247,4815.08,-6889.16748046875,1377,5103.49,1377
6890000,15.6485,31.8303,4847.61,-7116.4150390625,1378,5161.15,1378
6895000,16.1242,31.8926,5069.26,-7084.37890625,1379,5123.18,1379
6900000,14.7373,30.2712,5068.03,-6514.17041015625,1380,5134.98,1380
6905000,16.1668,31.6659,5067.96,-7317.64404296875,1381,5149.5,1381
6910000,18.04,31.056,4179.19,-8325.2099609375,1382,4928.77,1382
6915000,16.7858,31.2205,4819.37,-7499.1826171875,1383,3822.2,1383
6920000,21.0402,31.7449,3571.29,-8887.5556640625,1384,4079.43,1384
6925000,16.1547,31.414,4598.51,-7631.83251953125,1385,4717.22,1385
6930000,15.1643,31.2607,5047.04,-6987.51806640625,1386,5110.71,1386
6935000,18.6522,31.7333,4614.94,-8668.400390625,1387,4898.84,1387
6940000,18.8443,32.7352,2482.4,-8819.439453125,1388,1728.3,1388
6945000,19.5542,32.7904,4322.58,-9038.4384765625,1389,4246.3,1389
6950000,20.3105,32.8083,4196.39,-9354.26953125,1390,4147.09,1390
6955000,26.029,33.9266,3327.85,-11252.1875,1391,4511.47,1391
6960000,18.2501,32.6726,3955.08,-8987.1357421875,1392,5007.11,1392
6965000,25.2322,34.5933,2742.76,-10927.4296875,1393,1482.83,1393
6970000,22.8394,33.8211,2458.32,-10131.4765625,1394,2598.82,1394
6975000,20.7488,33.8478,3925.64,-9832.994140625,1395,4481.82,1395
6980000,16.5975,32.1152,4202.79,-8290.283203125,1396,4918.51,1396
6985000,19.1627,33.6557,3134.38,-8962.26171875,1397,3404.54,1397
6990000,43.3382,36.9327,899.37,-10324.794921875,1398,66.64,1398
6995000,14.7823,31.8017,4901.91,-7474.419921875,1399,4895.96,1399
7000000,16.6804,32.672,4585.74,-8110.603515625,1400,4926.62,1400
7005000,15.341,31.9348,4774.65,-7526.083984375,1401,5019.38,1401
7010000,23.434,32.7926,3591.61,-10351.6201171875,1402,3651.47,1402
7015000,15.9206,31.8046,4949.8,-7587.521484375,1403,4989.49,1403
7020000,17.2266,31.9831,4613.53,-8048.9111328125,1404,4903.5,1404
7025000,15.0542,30.9135,5038.68,-7258.04931640625,1405,5027.6,1405
7030000,20.8226,32.8472,4373.48,-9555.78515625,1406,5081.04,1406
7035000,16.1731,32.0884,4336.77,-8387.9306640625,1407,5024.13,1407
7040000,16.6827,30.9362,4607.88,-8104.03369140625,1408,5062.99,1408
7045000,16.445,31.7402,4137.45,-8325.2158203125,1409,5055.2,1409
7050000,17.5296,32.278,4602.12,-9001.4619140625,1410,4605.23,1410
7055000,18.6549,32.3453,4922.75,-9013.3330078125,1411,5027.54,1411
7060000,15.6701,31.9599,3587.39,-7844.71337890625,1412,5039.24,1412
7065000,16.0091,31.6531,4984.15,-7475.529296875,1413,5074.42,1413
7070000,15.2424,30.8571,4940.72,-7522.9892578125,1414,4981.4,1414
7075000,15.8076,31.863,4980.87,-7726.2109375,1415,5061.31,1415
7080000,16.2257,31.7281,4787.77,-7860.58984375,1416,5064.29,1416
7085000,18.22,32.6052,3694.79,-9698.072265625,1417,4921.27,1417
7090000,18.8931,31.4516,4333.16,-9127.3603515625,1418,4723.44,1418
7095000,23.6961,31.833,3583.9,-9212.7119140625,1419,5060.64,1419
7100000,118.2889,56.7006,-18.63,-10638.1201171875,1420,-15.86,1420
7105000,113.6927,57.0046,-13.9,-9816.2666015625,1421,-13.6,1421
7110000,34.2816,34.7053,2519.47,-10886.564453125,1422,1955.0,1422
7115000,31.6663,38.0913,93.73,-12367.1884765625,1423,93.48,1423
7120000,40.8587,56.0762,997.03,-16083.3056640625,1424,998.8,1424
7125000,36.0775,38.5101,142.0,-12862.0166015625,1425,335.51,1425
7130000,36.6651,55.6653,1010.29,-16183.25390625,1426,1005.43,1426
7135000,36.5894,55.2242,1210.91,-16152.8037109375,1427,1009.55,1427
7140000,20.6732,32.1505,3516.84,-8966.2744140625,1428,4900.3,1428
7145000,16.3286,31.1778,4884.24,-7663.55810546875,1429,4928.88,1429
7150000,15.6244,30.9144,4013.63,-8336.9111328125,1430,3696.58,1430
7155000,19.4414,32.4485,3510.06,-9579.1796875,1431,1822.3,1431
7160000,19.8803,31.8563,3818.68,-9886.474609375,1432,4638.84,1432
7165000,18.036,31.7803,3052.72,-9337.654296875,1433,4347.21,1433
7170000,23.5596,32.8378,2629.58,-10095.1962890625,1434,2246.15,1434
7175000,18.5678,32.4759,4003.84,-9126.7265625,1435,4673.8,1435
7180000,14.9796,31.4173,4955.77,-7579.52783203125,1436,5024.99,1436
7185000,18.3814,31.3751,4416.46,-8987.9482421875,1437,5068.39,1437
7190000,15.9577,31.5549,4717.73,-7978.8125,1438,5078.18,1438
7195000,15.1892,31.0769,4521.69,-7334.2919921875,1439,5002.37,1439
7200000,20.5902,33.586,3382.31,-10110.5712890625,1440,2969.78,1440
7205000,15.5422,32.4842,4951.62,-7828.0947265625,1441,4993.57,1441
7210000,16.6993,32.2118,3879.62,-8415.1591796875,1442,4528.2,1442
7215000,29.5519,36.1008,1668.77,-13072.1025390625,1443,2016.25,1443
7220000,17.8284,32.8326,3837.7,-8702.38671875,1444,5059.19,1444
7225000,20.5456,31.8655,3495.11,-9825.228515625,1445,3856.78,1445
7230000,14.6211,31.5652,4745.03,-7223.423828125,1446,4968.22,1446
7235000,19.5348,31.5771,3175.01,-8954.9736328125,1447,1746.64,1447
7240000,18.2346,31.2594,4676.28,-8399.412109375,1448,4709.7,1448
7245000,15.1025,30.8461,4529.34,-7064.0986328125,1449,4175.27,1449
7250000,17.146,31.4819,4989.83,-8313.361328125,1450,4669.89,1450
7255000,17.0699,31.3752,4968.91,-8181.3662109375,1451,4974.73,1451
7260000,15.1635,31.1741,4698.45,-7671.814453125,1452,5017.37,1452
7265000,14.9806,31.1153,4670.03,-7794.24755859375,1453,3098.2,1453
7270000,17.2376,30.9063,3513.64,-8485.087890625,1454,4984.32,1454
7275000,15.7029,30.9411,4382.48,-7663.677734375,1455,4832.34,1455
7280000,19.6778,31.8376,4742.77,-9235.3310546875,1456,4815.11,1456
7285000,25.0967,32.4721,3764.76,-10959.48046875,1457,1273.26,1457
7290000,14.9902,30.5944,4751.66,-7499.34033203125,1458,5029.09,1458
7295000,16.9498,31.2738,4552.29,-8532.7470703125,1459,3189.94,1459
7300000,20.212,31.5596,4715.55,-9324.41796875,1460,4907.3,1460
7305000,19.7074,31.6098,4039.41,-9158.78515625,1461,3478.07,1461
7310000,15.2088,30.5841,4814.86,-7497.82080078125,1462,4851.99,1462
7315000,15.0705,31.2888,4939.98,-7674.08642578125,1463,4933.42,1463
7320000,15.0687,30.6611,4722.25,-7758.29052734375,1464,4991.47,1464
7325000,16.8346,30.7163,4149.87,-8744.2666015625,1465,4945.33,1465
7330000,16.894,31.4231,4741.17,-8651.0400390625,1466,4959.86,1466
7335000,18.3835,31.8331,3900.64,-9353.5380859375,1467,4712.47,1467
7340000,15.7021,31.3194,3811.86,-8134.22021484375,1468,4505.47,1468
7345000,17.8615,31.1671,4546.21,-8453.0068359375,1469,5018.24,1469
7350000,20.7619,31.4307,4761.25,-9424.4638671875,1470,5057.48,1470
7355000,16.4588,30.4894,4022.43,-7949.2841796875,1471,5003.53,1471
7360000,16.4787,32.0322,4930.72,-8654.5751953125,1472,4954.85,1472
7365000,15.4562,30.9676,4704.54,-8148.69775390625,1473,4972.57,1473
7370000,16.418,32.0253,4463.1,-8989.337890625,1474,4986.59,1474
7375000,14.8403,30.9769,4731.73,-8188.24755859375,1475,4976.84,1475
7380000,16.8335,31.1802,4755.3,-8549.7490234375,1476,4977.73,1476
7385000,14.8506,30.4343,4293.99,-7791.138671875,1477,4997.72,1477
7390000,15.2321,30.6403,4893.25,-7808.24365234375,1478,4936.8,1478
7395000,17.1604,30.2674,4852.88,-8268.5146484375,1479,5071.4,1479
7400000,15.2235,29.9152,5009.01,-7313.46533203125,1480,5045.19,1480
7405000,17.3973,31.9552,4765.52,-9261.896484375,1481,5046.12,1481
7410000,15.7808,30.311,4782.67,-8161.208984375,1482,4977.48,1482
7415000,15.5323,31.1553,4605.6,-7860.72900390625,1483,5076.56,1483
7420000,15.062,31.3379,4836.66,-8014.15625,1484,5072.57,1484
7425000,15.0665,31.0935,4974.14,-7719.47216796875,1485,4997.37,1485
7430000,14.9201,31.0086,4997.18,-7735.1787109375,1486,4975.22,1486
7435000,14.7185,30.7187,4840.63,-7921.880859375,1487,5036.49,1487
7440000,19.5559,31.9582,3739.76,-9538.4677734375,1488,4017.83,1488
7445000,15.2203,31.164,4640.14,-8218.201171875,1489,5125.45,1489
7450000,15.7114,31.8992,5019.07,-8355.943359375,1490,5042.76,1490
7455000,14.6036,31.3644,4827.81,-7771.1416015625,1491,5026.93,1491
7460000,14.2291,30.3399,5003.04,-7683.15283203125,1492,5063.46,1492
7465000,14.1858,31.3364,5065.9,-7667.70458984375,1493,4958.34,1493
7470000,14.7518,31.4787,5021.65,-8183.025390625,1494,5080.05,1494
7475000,19.6897,31.5503,4909.28,-9067.6826171875,1495,5190.4,1495
7480000,14.7357,31.2891,4896.08,-7905.16162109375,1496,5111.58,1496
7485000,19.8372,32.303,4844.27,-9478.3251953125,1497,5111.12,1497
7490000,20.1127,33.1193,4488.19,-9380.7685546875,1498,5029.98,1498
7495000,16.9981,32.1082,4873.65,-8536.6318359375,1499,5131.85,1499
